UF;Município;Faixa etária;Gênero;Grau de instrução;Turno;Comparecimento;% comparecimento;Abstenção;Eleitorado apto;Data de carga
AM;BOA VISTA DO RAMOS;30 a 34 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;209;0,7207;81;290;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;156;0,8525;27;183;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;57;0,6951;25;82;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;30 a 34 anos                  ;MASCULINO;LÊ E ESCREVE;1;18;0,6;12;30;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;30 a 34 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;20;0,9091;2;22;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;30 a 34 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;8;0,8;2;10;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;FEMININO;ANALFABETO;1;5;0,3846;8;13;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;18;0,8182;4;22;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;148;0,7914;39;187;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;150;0,8982;17;167;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;36;0,7826;10;46;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;FEMININO;LÊ E ESCREVE;1;45;0,8654;7;52;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;FEMININO;SUPERIOR COMPLETO;1;43;0,8113;10;53;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;13;0,8667;2;15;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;MASCULINO;ANALFABETO;1;10;0,4762;11;21;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;16;0,6667;8;24;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;190;0,7917;50;240;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;105;0,8537;18;123;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;45;0,7895;12;57;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;MASCULINO;LÊ E ESCREVE;1;77;0,7333;28;105;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;29;0,9063;3;32;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;35 a 39 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;12;0,8;3;15;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;FEMININO;ANALFABETO;1;9;0,6429;5;14;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;25;0,8929;3;28;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;105;0,7664;32;137;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;81;0,8617;13;94;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;19;0,7917;5;24;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;FEMININO;LÊ E ESCREVE;1;48;0,8727;7;55;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;FEMININO;SUPERIOR COMPLETO;1;34;0,8947;4;38;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;6;0,75;2;8;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;MASCULINO;ANALFABETO;1;15;0,625;9;24;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;27;0,931;2;29;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;155;0,8115;36;191;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;81;0,8901;10;91;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;30;0,8333;6;36;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;MASCULINO;LÊ E ESCREVE;1;95;0,7983;24;119;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;28;0,9655;1;29;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;40 a 44 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;6;1;0;6;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;FEMININO;ANALFABETO;1;8;1;0;8;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;12;0,9231;1;13;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;93;0,8532;16;109;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;84;0,913;8;92;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;18;0,8182;4;22;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;FEMININO;LÊ E ESCREVE;1;52;0,8966;6;58;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;FEMININO;SUPERIOR COMPLETO;1;25;0,9259;2;27;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;5;1;0;5;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;MASCULINO;ANALFABETO;1;11;0,5;11;22;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;14;0,7778;4;18;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;129;0,8012;32;161;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;44;0,9565;2;46;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;12;0,8;3;15;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;MASCULINO;LÊ E ESCREVE;1;79;0,8144;18;97;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;MASCULINO;NÃO INFORMADO;1;0;0;1;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;13;0,8667;2;15;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;45 a 49 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;4;1;0;4;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;FEMININO;ANALFABETO;1;8;0,6154;5;13;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;14;0,875;2;16;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;75;0,8824;10;85;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;41;0,8542;7;48;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;5;0,8333;1;6;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;FEMININO;LÊ E ESCREVE;1;45;0,8824;6;51;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;FEMININO;SUPERIOR COMPLETO;1;14;0,875;2;16;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;MASCULINO;ANALFABETO;1;16;0,4571;19;35;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;15;0,8824;2;17;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;87;0,87;13;100;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;36;0,8182;8;44;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;8;1;0;8;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;MASCULINO;LÊ E ESCREVE;1;100;0,8772;14;114;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;13;0,8667;2;15;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;50 a 54 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;FEMININO;ANALFABETO;1;15;0,5;15;30;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;7;0,875;1;8;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;66;0,9296;5;71;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;26;0,8125;6;32;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;2;0,5;2;4;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;FEMININO;LÊ E ESCREVE;1;75;0,8427;14;89;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;FEMININO;SUPERIOR COMPLETO;1;7;0,875;1;8;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;MASCULINO;ANALFABETO;1;9;0,5625;7;16;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;9;0,8182;2;11;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;69;0,8961;8;77;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;29;0,9355;2;31;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;8;0,7273;3;11;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;MASCULINO;LÊ E ESCREVE;1;110;0,8594;18;128;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;55 a 59 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;7;0,7778;2;9;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;FEMININO;ANALFABETO;1;14;0,4375;18;32;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;6;0,75;2;8;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;33;0,75;11;44;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;22;0,88;3;25;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;FEMININO;LÊ E ESCREVE;1;81;0,8438;15;96;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;FEMININO;SUPERIOR COMPLETO;1;5;0,8333;1;6;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;MASCULINO;ANALFABETO;1;9;0,4286;12;21;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;8;0,8889;1;9;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;54;0,8852;7;61;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;9;0,75;3;12;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;3;0,75;1;4;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;MASCULINO;LÊ E ESCREVE;1;124;0,8671;19;143;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;60 a 64 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;6;1;0;6;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;FEMININO;ANALFABETO;1;10;0,4;15;25;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;21;0,9545;1;22;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;4;1;0;4;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;4;1;0;4;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;FEMININO;LÊ E ESCREVE;1;42;0,6774;20;62;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;FEMININO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;MASCULINO;ANALFABETO;1;6;0,2308;20;26;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;7;0,7778;2;9;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;19;0,76;6;25;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;6;1;0;6;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;2;0,6667;1;3;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;MASCULINO;LÊ E ESCREVE;1;80;0,7692;24;104;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;65 a 69 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;FEMININO;ANALFABETO;1;4;0,1379;25;29;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;6;0,5455;5;11;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;FEMININO;LÊ E ESCREVE;1;37;0,6066;24;61;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;FEMININO;SUPERIOR COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;MASCULINO;ANALFABETO;1;9;0,3462;17;26;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;15;0,75;5;20;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;70 a 74 anos                  ;MASCULINO;LÊ E ESCREVE;1;45;0,5921;31;76;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;75 a 79 anos                  ;FEMININO;ANALFABETO;1;2;0,0541;35;37;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;75 a 79 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;1;0,25;3;4;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;75 a 79 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;3;0,6;2;5;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;75 a 79 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;75 a 79 anos                  ;FEMININO;LÊ E ESCREVE;1;16;0,3333;32;48;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;75 a 79 anos                  ;MASCULINO;ANALFABETO;1;1;0,0526;18;19;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;2;0,3333;4;6;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;75 a 79 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;75 a 79 anos                  ;MASCULINO;LÊ E ESCREVE;1;22;0,3284;45;67;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;75 a 79 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;80 a 84 anos                  ;FEMININO;ANALFABETO;1;1;0,0303;32;33;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;80 a 84 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;80 a 84 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;80 a 84 anos                  ;FEMININO;LÊ E ESCREVE;1;5;0,1389;31;36;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;80 a 84 anos                  ;MASCULINO;ANALFABETO;1;1;0,0313;31;32;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;2;2;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;80 a 84 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;80 a 84 anos                  ;MASCULINO;LÊ E ESCREVE;1;7;0,1077;58;65;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;85 a 89 anos                  ;FEMININO;ANALFABETO;1;0;0;24;24;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;85 a 89 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;2;2;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;85 a 89 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;85 a 89 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;21;21;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;85 a 89 anos                  ;MASCULINO;ANALFABETO;1;1;0,0385;25;26;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;85 a 89 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;85 a 89 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;49;49;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;90 a 94 anos                  ;FEMININO;ANALFABETO;1;0;0;27;27;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;90 a 94 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;19;19;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;90 a 94 anos                  ;MASCULINO;ANALFABETO;1;0;0;16;16;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;90 a 94 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;4;4;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;90 a 94 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;33;33;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;95 a 99 anos                  ;FEMININO;ANALFABETO;1;0;0;20;20;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;95 a 99 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;14;14;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;95 a 99 anos                  ;MASCULINO;ANALFABETO;1;0;0;6;6;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;95 a 99 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;95 a 99 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;2;2;2025-04-30 07:09:09
AM;BOA VISTA DO RAMOS;95 a 99 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;23;23;2025-04-30 07:09:09
AM;BOCA DO ACRE;100 anos ou mais              ;FEMININO;ANALFABETO;1;0;0;3;3;2025-04-30 07:09:09
AM;BOCA DO ACRE;100 anos ou mais              ;FEMININO;LÊ E ESCREVE;1;0;0;8;8;2025-04-30 07:09:09
AM;BOCA DO ACRE;100 anos ou mais              ;MASCULINO;ANALFABETO;1;0;0;8;8;2025-04-30 07:09:09
AM;BOCA DO ACRE;100 anos ou mais              ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;BOCA DO ACRE;100 anos ou mais              ;MASCULINO;LÊ E ESCREVE;1;0;0;4;4;2025-04-30 07:09:09
AM;BOCA DO ACRE;16 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;4;1;0;4;2025-04-30 07:09:09
AM;BOCA DO ACRE;16 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;6;0,75;2;8;2025-04-30 07:09:09
AM;BOCA DO ACRE;16 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;BOCA DO ACRE;16 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;50;0,9091;5;55;2025-04-30 07:09:09
AM;BOCA DO ACRE;16 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,5;2;4;2025-04-30 07:09:09
AM;BOCA DO ACRE;16 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;4;0,8;1;5;2025-04-30 07:09:09
AM;BOCA DO ACRE;16 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;BOCA DO ACRE;16 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;55;0,9016;6;61;2025-04-30 07:09:09
AM;BOCA DO ACRE;17 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;BOCA DO ACRE;17 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;15;0,7143;6;21;2025-04-30 07:09:09
AM;BOCA DO ACRE;17 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;22;0,9167;2;24;2025-04-30 07:09:09
AM;BOCA DO ACRE;17 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;71;0,8452;13;84;2025-04-30 07:09:09
AM;BOCA DO ACRE;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;5;0,8333;1;6;2025-04-30 07:09:09
AM;BOCA DO ACRE;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;10;0,6667;5;15;2025-04-30 07:09:09
